Ue_[V],Ua_[V],Ie_[A],F_[Hz],φ_[°],|Z|_[Ω],Z_[Ω],R_[Ω],X_[Ω],φH_[°],H_[1],H_[db]
5,4.99999605216292000,0.00000628318034618119000000,2,-89.92800004,,,,,,
5,4.99998420870777000,0.00001256633092651300000000,4,-89.8560003,,,,,,
5,4.99996446980288000,0.00001884942197585120000000,6,-89.78400102,,,,,,
5,4.99993683572877000,0.00002513242373046160000000,8,-89.71200243,,,,,,
5,4.99990130687817000,0.00003141530642872490000000,10,-89.64000474,,,,,,
5,4.99985788375596000,0.00003769804031184180000000,12,-89.56800819,,,,,,
5,4.99980656697922000,0.00004398059562453740000000,14,-89.496013,,,,,,
5,4.99974735727713000,0.00005026294261576580000000,16,-89.4240194,,,,,,
5,4.99968025549099000,0.00005654505153941430000000,18,-89.35202763,,,,,,
5,4.99960526257417000,0.00006282689265500750000000,20,-89.2800379,,,,,,
5,4.99952237959208000,0.00006910843622841070000000,22,-89.20805044,,,,,,
5,4.99943160772212000,0.00007538965253253330000000,24,-89.13606548,,,,,,
5,4.99933294825364000,0.00008167051184803190000000,26,-89.06408325,,,,,,
5,4.99922640258789000,0.00008795098446401250000000,28,-88.99210398,,,,,,
5,4.99911197223793000,0.00009423104067873270000000,30,-88.92012788,,,,,,
5,4.99898965882864000,0.00010051065080030300000000,32,-88.8481552,,,,,,
5,4.99885946409660000,0.00010678978514738900000000,34,-88.77618615,,,,,,
5,4.99872138989004000,0.00011306841404990900000000,36,-88.70422096,,,,,,
5,4.99857543816877000,0.00011934650784973700000000,38,-88.63225986,,,,,,
5,4.99842161100408000,0.00012562403690139900000000,40,-88.56030308,,,,,,
5,4.99825991057870000,0.00013190097157277400000000,42,-88.48835084,,,,,,
5,4.99809033918667000,0.00013817728224578900000000,44,-88.41640337,,,,,,
5,4.99791289923330000,0.00014445293931712000000000,46,-88.34446089,,,,,,
5,4.99772759323502000,0.00015072791319888100000000,48,-88.27252363,,,,,,
5,4.99753442381931000,0.00015700217431932800000000,50,-88.20059183,,,,,,
5,4.99733339372460000,0.00016327569312354700000000,52,-88.12866569,,,,,,
5,4.99712450580015000,0.00016954844007414900000000,54,-88.05674546,,,,,,
5,4.99690776300596000,0.00017582038565196400000000,56,-87.98483135,,,,,,
5,4.99668316841261000,0.00018209150035672900000000,58,-87.91292359,,,,,,
5,4.99645072520118000,0.00018836175470778500000000,60,-87.84102241,,,,,,
5,4.99621043666312000,0.00019463111924475800000000,62,-87.76912803,,,,,,
5,4.99596230620011000,0.00020089956452825300000000,64,-87.69724068,,,,,,
5,4.99570633732392000,0.00020716706114054000000000,66,-87.62536058,,,,,,
5,4.99544253365628000,0.00021343357968623800000000,68,-87.55348796,,,,,,
5,4.99517089892876000,0.00021969909079300100000000,70,-87.48162305,,,,,,
5,4.99489143698257000,0.00022596356511220300000000,72,-87.40976606,,,,,,
5,4.99460415176847000,0.00023222697331961600000000,74,-87.33791723,,,,,,
5,4.99430904734657000,0.00023848928611609600000000,76,-87.26607677,,,,,,
5,4.99400612788621000,0.00024475047422825600000000,78,-87.19424491,,,,,,
5,4.99369539766576000,0.00025101050840915100000000,80,-87.12242188,,,,,,
5,4.99337686107246000,0.00025726935943894800000000,82,-87.0506079,,,,,,
5,4.99305052260228000,0.00026352699812560800000000,84,-86.9788032,,,,,,
5,4.99271638685970000,0.00026978339530555200000000,86,-86.90700799,,,,,,
5,4.99237445855757000,0.00027603852184433900000000,88,-86.8352225,,,,,,
5,4.99202474251689000,0.00028229234863733200000000,90,-86.76344696,,,,,,
5,4.99166724366665000,0.00028854484661037000000000,92,-86.69168159,,,,,,
5,4.99130196704362000,0.00029479598672043600000000,94,-86.6199266,,,,,,
5,4.99092891779217000,0.00030104573995631500000000,96,-86.54818223,,,,,,
5,4.99054810116406000,0.00030729407733926900000000,98,-86.4764487,,,,,,
5,4.99015952251822000,0.00031354096992368800000000,100,-86.40472622,,,,,,
5,4.98976318732058000,0.00031978638879775800000000,102,-86.33301502,,,,,,
5,4.98935910114383000,0.00032603030508411600000000,104,-86.26131533,,,,,,
5,4.98894726966719000,0.00033227268994050600000000,106,-86.18962736,,,,,,
5,4.98852769867623000,0.00033851351456043300000000,108,-86.11795134,,,,,,
5,4.98810039406261000,0.00034475275017382000000000,110,-86.04628748,,,,,,
