Ue_[V]      | Ua_[V]      | Ie_[A]        | F_[Hz]         | φ_[°]         | |Z|_[Ω]       | Z_[Ω]                | R_[Ω]       | X_[Ω]          | H_[1]        | H_[db]         
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
5.000e+00 V | 4.050e+00 V | 2.940e-03 A   | 1.160e+03 Hz   | -54.000e+00 ° | 1.700e+03 Ω   | 1.000-1.380je+03 Ω   | 1.000e+03 Ω | -1.380e+03 Ω   | 809.000e-03  | -1.840e+00 dB  
5.000e+00 V | 4.040e+00 V | 2.940e-03 A   | 1.160e+03 Hz   | -54.000e+00 ° | 1.700e+03 Ω   | 1.000-1.370je+03 Ω   | 1.000e+03 Ω | -1.370e+03 Ω   | 809.000e-03  | -1.850e+00 dB  
5.000e+00 V | 4.040e+00 V | 2.950e-03 A   | 1.160e+03 Hz   | -53.900e+00 ° | 1.700e+03 Ω   | 1.000-1.370je+03 Ω   | 1.000e+03 Ω | -1.370e+03 Ω   | 808.000e-03  | -1.850e+00 dB  
5.000e+00 V | 4.040e+00 V | 2.950e-03 A   | 1.160e+03 Hz   | -53.900e+00 ° | 1.700e+03 Ω   | 1.000-1.370je+03 Ω   | 1.000e+03 Ω | -1.370e+03 Ω   | 808.000e-03  | -1.860e+00 dB  
5.000e+00 V | 4.040e+00 V | 2.950e-03 A   | 1.160e+03 Hz   | -53.800e+00 ° | 1.690e+03 Ω   | 1.000-1.370je+03 Ω   | 1.000e+03 Ω | -1.370e+03 Ω   | 807.000e-03  | -1.860e+00 dB  
5.000e+00 V | 4.030e+00 V | 2.950e-03 A   | 1.170e+03 Hz   | -53.800e+00 ° | 1.690e+03 Ω   | 1.000-1.360je+03 Ω   | 1.000e+03 Ω | -1.360e+03 Ω   | 807.000e-03  | -1.870e+00 dB  
5.000e+00 V | 4.030e+00 V | 2.960e-03 A   | 1.170e+03 Hz   | -53.700e+00 ° | 1.690e+03 Ω   | 1.000-1.360je+03 Ω   | 1.000e+03 Ω | -1.360e+03 Ω   | 806.000e-03  | -1.870e+00 dB  
5.000e+00 V | 4.030e+00 V | 2.960e-03 A   | 1.170e+03 Hz   | -53.700e+00 ° | 1.690e+03 Ω   | 1.000-1.360je+03 Ω   | 1.000e+03 Ω | -1.360e+03 Ω   | 806.000e-03  | -1.880e+00 dB  
5.000e+00 V | 4.030e+00 V | 2.960e-03 A   | 1.170e+03 Hz   | -53.600e+00 ° | 1.690e+03 Ω   | 1.000-1.360je+03 Ω   | 1.000e+03 Ω | -1.360e+03 Ω   | 805.000e-03  | -1.880e+00 dB  
5.000e+00 V | 4.020e+00 V | 2.970e-03 A   | 1.170e+03 Hz   | -53.600e+00 ° | 1.680e+03 Ω   | 1.000-1.360je+03 Ω   | 1.000e+03 Ω | -1.360e+03 Ω   | 805.000e-03  | -1.890e+00 dB  
5.000e+00 V | 4.020e+00 V | 2.970e-03 A   | 1.180e+03 Hz   | -53.500e+00 ° | 1.680e+03 Ω   | 1.000-1.350je+03 Ω   | 1.000e+03 Ω | -1.350e+03 Ω   | 804.000e-03  | -1.890e+00 dB  
5.000e+00 V | 4.020e+00 V | 2.970e-03 A   | 1.180e+03 Hz   | -53.500e+00 ° | 1.680e+03 Ω   | 1.000-1.350je+03 Ω   | 1.000e+03 Ω | -1.350e+03 Ω   | 804.000e-03  | -1.900e+00 dB  
5.000e+00 V | 4.020e+00 V | 2.980e-03 A   | 1.180e+03 Hz   | -53.400e+00 ° | 1.680e+03 Ω   | 1.000-1.350je+03 Ω   | 1.000e+03 Ω | -1.350e+03 Ω   | 803.000e-03  | -1.900e+00 dB  
5.000e+00 V | 4.010e+00 V | 2.980e-03 A   | 1.180e+03 Hz   | -53.400e+00 ° | 1.680e+03 Ω   | 1.000-1.350je+03 Ω   | 1.000e+03 Ω | -1.350e+03 Ω   | 803.000e-03  | -1.910e+00 dB  
5.000e+00 V | 4.010e+00 V | 2.980e-03 A   | 1.180e+03 Hz   | -53.400e+00 ° | 1.680e+03 Ω   | 1.000-1.340je+03 Ω   | 1.000e+03 Ω | -1.340e+03 Ω   | 802.000e-03  | -1.910e+00 dB  
5.000e+00 V | 4.010e+00 V | 2.990e-03 A   | 1.190e+03 Hz   | -53.300e+00 ° | 1.670e+03 Ω   | 1.000-1.340je+03 Ω   | 1.000e+03 Ω | -1.340e+03 Ω   | 802.000e-03  | -1.920e+00 dB  
5.000e+00 V | 4.010e+00 V | 2.990e-03 A   | 1.190e+03 Hz   | -53.300e+00 ° | 1.670e+03 Ω   | 1.000-1.340je+03 Ω   | 1.000e+03 Ω | -1.340e+03 Ω   | 801.000e-03  | -1.920e+00 dB  
5.000e+00 V | 4.000e+00 V | 2.990e-03 A   | 1.190e+03 Hz   | -53.200e+00 ° | 1.670e+03 Ω   | 1.000-1.340je+03 Ω   | 1.000e+03 Ω | -1.340e+03 Ω   | 801.000e-03  | -1.930e+00 dB  
5.000e+00 V | 4.000e+00 V | 3.000e-03 A   | 1.190e+03 Hz   | -53.200e+00 ° | 1.670e+03 Ω   | 1.000-1.340je+03 Ω   | 1.000e+03 Ω | -1.340e+03 Ω   | 800.000e-03  | -1.930e+00 dB  
5.000e+00 V | 4.000e+00 V | 3.000e-03 A   | 1.190e+03 Hz   | -53.100e+00 ° | 1.670e+03 Ω   | 1.000-1.330je+03 Ω   | 1.000e+03 Ω | -1.330e+03 Ω   | 800.000e-03  | -1.940e+00 dB  
5.000e+00 V | 4.000e+00 V | 3.000e-03 A   | 1.200e+03 Hz   | -53.100e+00 ° | 1.660e+03 Ω   | 1.000-1.330je+03 Ω   | 1.000e+03 Ω | -1.330e+03 Ω   | 799.000e-03  | -1.940e+00 dB  
5.000e+00 V | 3.990e+00 V | 3.010e-03 A   | 1.200e+03 Hz   | -53.000e+00 ° | 1.660e+03 Ω   | 1.000-1.330je+03 Ω   | 1.000e+03 Ω | -1.330e+03 Ω   | 799.000e-03  | -1.950e+00 dB  
5.000e+00 V | 3.990e+00 V | 3.010e-03 A   | 1.200e+03 Hz   | -53.000e+00 ° | 1.660e+03 Ω   | 1.000-1.330je+03 Ω   | 1.000e+03 Ω | -1.330e+03 Ω   | 798.000e-03  | -1.950e+00 dB  
5.000e+00 V | 3.990e+00 V | 3.010e-03 A   | 1.200e+03 Hz   | -52.900e+00 ° | 1.660e+03 Ω   | 1.000-1.320je+03 Ω   | 1.000e+03 Ω | -1.320e+03 Ω   | 798.000e-03  | -1.960e+00 dB  
5.000e+00 V | 3.990e+00 V | 3.020e-03 A   | 1.200e+03 Hz   | -52.900e+00 ° | 1.660e+03 Ω   | 1.000-1.320je+03 Ω   | 1.000e+03 Ω | -1.320e+03 Ω   | 798.000e-03  | -1.970e+00 dB  
5.000e+00 V | 3.990e+00 V | 3.020e-03 A   | 1.210e+03 Hz   | -52.800e+00 ° | 1.660e+03 Ω   | 1.000-1.320je+03 Ω   | 1.000e+03 Ω | -1.320e+03 Ω   | 797.000e-03  | -1.970e+00 dB  
5.000e+00 V | 3.980e+00 V | 3.020e-03 A   | 1.210e+03 Hz   | -52.800e+00 ° | 1.650e+03 Ω   | 1.000-1.320je+03 Ω   | 1.000e+03 Ω | -1.320e+03 Ω   | 797.000e-03  | -1.980e+00 dB  
5.000e+00 V | 3.980e+00 V | 3.030e-03 A   | 1.210e+03 Hz   | -52.800e+00 ° | 1.650e+03 Ω   | 1.000-1.320je+03 Ω   | 1.000e+03 Ω | -1.320e+03 Ω   | 796.000e-03  | -1.980e+00 dB  
5.000e+00 V | 3.980e+00 V | 3.030e-03 A   | 1.210e+03 Hz   | -52.700e+00 ° | 1.650e+03 Ω   | 1.000-1.310je+03 Ω   | 1.000e+03 Ω | -1.310e+03 Ω   | 796.000e-03  | -1.990e+00 dB  
5.000e+00 V | 3.980e+00 V | 3.030e-03 A   | 1.210e+03 Hz   | -52.700e+00 ° | 1.650e+03 Ω   | 1.000-1.310je+03 Ω   | 1.000e+03 Ω | -1.310e+03 Ω   | 795.000e-03  | -1.990e+00 dB  
5.000e+00 V | 3.970e+00 V | 3.040e-03 A   | 1.220e+03 Hz   | -52.600e+00 ° | 1.650e+03 Ω   | 1.000-1.310je+03 Ω   | 1.000e+03 Ω | -1.310e+03 Ω   | 795.000e-03  | -2.000e+00 dB  
5.000e+00 V | 3.970e+00 V | 3.040e-03 A   | 1.220e+03 Hz   | -52.600e+00 ° | 1.650e+03 Ω   | 1.000-1.310je+03 Ω   | 1.000e+03 Ω | -1.310e+03 Ω   | 794.000e-03  | -2.000e+00 dB  
5.000e+00 V | 3.970e+00 V | 3.040e-03 A   | 1.220e+03 Hz   | -52.500e+00 ° | 1.640e+03 Ω   | 1.000-1.300je+03 Ω   | 1.000e+03 Ω | -1.300e+03 Ω   | 794.000e-03  | -2.010e+00 dB  
5.000e+00 V | 3.970e+00 V | 3.050e-03 A   | 1.220e+03 Hz   | -52.500e+00 ° | 1.640e+03 Ω   | 1.000-1.300je+03 Ω   | 1.000e+03 Ω | -1.300e+03 Ω   | 793.000e-03  | -2.010e+00 dB  
5.000e+00 V | 3.960e+00 V | 3.050e-03 A   | 1.220e+03 Hz   | -52.400e+00 ° | 1.640e+03 Ω   | 1.000-1.300je+03 Ω   | 1.000e+03 Ω | -1.300e+03 Ω   | 793.000e-03  | -2.020e+00 dB  
5.000e+00 V | 3.960e+00 V | 3.050e-03 A   | 1.230e+03 Hz   | -52.400e+00 ° | 1.640e+03 Ω   | 1.000-1.300je+03 Ω   | 1.000e+03 Ω | -1.300e+03 Ω   | 792.000e-03  | -2.020e+00 dB  
5.000e+00 V | 3.960e+00 V | 3.050e-03 A   | 1.230e+03 Hz   | -52.300e+00 ° | 1.640e+03 Ω   | 1.000-1.300je+03 Ω   | 1.000e+03 Ω | -1.300e+03 Ω   | 792.000e-03  | -2.030e+00 dB  
5.000e+00 V | 3.960e+00 V | 3.060e-03 A   | 1.230e+03 Hz   | -52.300e+00 ° | 1.640e+03 Ω   | 1.000-1.290je+03 Ω   | 1.000e+03 Ω | -1.290e+03 Ω   | 791.000e-03  | -2.030e+00 dB  
5.000e+00 V | 3.950e+00 V | 3.060e-03 A   | 1.230e+03 Hz   | -52.300e+00 ° | 1.630e+03 Ω   | 1.000-1.290je+03 Ω   | 1.000e+03 Ω | -1.290e+03 Ω   | 791.000e-03  | -2.040e+00 dB  
5.000e+00 V | 3.950e+00 V | 3.060e-03 A   | 1.230e+03 Hz   | -52.200e+00 ° | 1.630e+03 Ω   | 1.000-1.290je+03 Ω   | 1.000e+03 Ω | -1.290e+03 Ω   | 790.000e-03  | -2.040e+00 dB  
5.000e+00 V | 3.950e+00 V | 3.070e-03 A   | 1.240e+03 Hz   | -52.200e+00 ° | 1.630e+03 Ω   | 1.000-1.290je+03 Ω   | 1.000e+03 Ω | -1.290e+03 Ω   | 790.000e-03  | -2.050e+00 dB  
5.000e+00 V | 3.950e+00 V | 3.070e-03 A   | 1.240e+03 Hz   | -52.100e+00 ° | 1.630e+03 Ω   | 1.000-1.290je+03 Ω   | 1.000e+03 Ω | -1.290e+03 Ω   | 789.000e-03  | -2.050e+00 dB  
5.000e+00 V | 3.940e+00 V | 3.070e-03 A   | 1.240e+03 Hz   | -52.100e+00 ° | 1.630e+03 Ω   | 1.000-1.280je+03 Ω   | 1.000e+03 Ω | -1.280e+03 Ω   | 789.000e-03  | -2.060e+00 dB  
5.000e+00 V | 3.940e+00 V | 3.080e-03 A   | 1.240e+03 Hz   | -52.000e+00 ° | 1.630e+03 Ω   | 1.000-1.280je+03 Ω   | 1.000e+03 Ω | -1.280e+03 Ω   | 788.000e-03  | -2.070e+00 dB  
5.000e+00 V | 3.940e+00 V | 3.080e-03 A   | 1.240e+03 Hz   | -52.000e+00 ° | 1.620e+03 Ω   | 1.000-1.280je+03 Ω   | 1.000e+03 Ω | -1.280e+03 Ω   | 788.000e-03  | -2.070e+00 dB  
5.000e+00 V | 3.940e+00 V | 3.080e-03 A   | 1.250e+03 Hz   | -51.900e+00 ° | 1.620e+03 Ω   | 1.000-1.280je+03 Ω   | 1.000e+03 Ω | -1.280e+03 Ω   | 787.000e-03  | -2.080e+00 dB  
5.000e+00 V | 3.930e+00 V | 3.090e-03 A   | 1.250e+03 Hz   | -51.900e+00 ° | 1.620e+03 Ω   | 1.000-1.280je+03 Ω   | 1.000e+03 Ω | -1.280e+03 Ω   | 787.000e-03  | -2.080e+00 dB  
5.000e+00 V | 3.930e+00 V | 3.090e-03 A   | 1.250e+03 Hz   | -51.900e+00 ° | 1.620e+03 Ω   | 1.000-1.270je+03 Ω   | 1.000e+03 Ω | -1.270e+03 Ω   | 786.000e-03  | -2.090e+00 dB  
5.000e+00 V | 3.930e+00 V | 3.090e-03 A   | 1.250e+03 Hz   | -51.800e+00 ° | 1.620e+03 Ω   | 1.000-1.270je+03 Ω   | 1.000e+03 Ω | -1.270e+03 Ω   | 786.000e-03  | -2.090e+00 dB  
5.000e+00 V | 3.930e+00 V | 3.090e-03 A   | 1.250e+03 Hz   | -51.800e+00 ° | 1.620e+03 Ω   | 1.000-1.270je+03 Ω   | 1.000e+03 Ω | -1.270e+03 Ω   | 785.000e-03  | -2.100e+00 dB  
5.000e+00 V | 3.920e+00 V | 3.100e-03 A   | 1.260e+03 Hz   | -51.700e+00 ° | 1.610e+03 Ω   | 1.000-1.270je+03 Ω   | 1.000e+03 Ω | -1.270e+03 Ω   | 785.000e-03  | -2.100e+00 dB  
5.000e+00 V | 3.920e+00 V | 3.100e-03 A   | 1.260e+03 Hz   | -51.700e+00 ° | 1.610e+03 Ω   | 1.000-1.270je+03 Ω   | 1.000e+03 Ω | -1.270e+03 Ω   | 785.000e-03  | -2.110e+00 dB  
5.000e+00 V | 3.920e+00 V | 3.100e-03 A   | 1.260e+03 Hz   | -51.600e+00 ° | 1.610e+03 Ω   | 1.000-1.260je+03 Ω   | 1.000e+03 Ω | -1.260e+03 Ω   | 784.000e-03  | -2.110e+00 dB  
5.000e+00 V | 3.920e+00 V | 3.110e-03 A   | 1.260e+03 Hz   | -51.600e+00 ° | 1.610e+03 Ω   | 1.000-1.260je+03 Ω   | 1.000e+03 Ω | -1.260e+03 Ω   | 784.000e-03  | -2.120e+00 dB  
5.000e+00 V | 3.920e+00 V | 3.110e-03 A   | 1.260e+03 Hz   | -51.500e+00 ° | 1.610e+03 Ω   | 1.000-1.260je+03 Ω   | 1.000e+03 Ω | -1.260e+03 Ω   | 783.000e-03  | -2.120e+00 dB  
5.000e+00 V | 3.910e+00 V | 3.110e-03 A   | 1.270e+03 Hz   | -51.500e+00 ° | 1.610e+03 Ω   | 1.000-1.260je+03 Ω   | 1.000e+03 Ω | -1.260e+03 Ω   | 783.000e-03  | -2.130e+00 dB  
5.000e+00 V | 3.910e+00 V | 3.120e-03 A   | 1.270e+03 Hz   | -51.500e+00 ° | 1.600e+03 Ω   | 1.000-1.260je+03 Ω   | 1.000e+03 Ω | -1.260e+03 Ω   | 782.000e-03  | -2.130e+00 dB  
5.000e+00 V | 3.910e+00 V | 3.120e-03 A   | 1.270e+03 Hz   | -51.400e+00 ° | 1.600e+03 Ω   | 1.000-1.250je+03 Ω   | 1.000e+03 Ω | -1.250e+03 Ω   | 782.000e-03  | -2.140e+00 dB  
5.000e+00 V | 3.910e+00 V | 3.120e-03 A   | 1.270e+03 Hz   | -51.400e+00 ° | 1.600e+03 Ω   | 1.000-1.250je+03 Ω   | 1.000e+03 Ω | -1.250e+03 Ω   | 781.000e-03  | -2.150e+00 dB  
5.000e+00 V | 3.900e+00 V | 3.120e-03 A   | 1.270e+03 Hz   | -51.300e+00 ° | 1.600e+03 Ω   | 1.000-1.250je+03 Ω   | 1.000e+03 Ω | -1.250e+03 Ω   | 781.000e-03  | -2.150e+00 dB  
5.000e+00 V | 3.900e+00 V | 3.130e-03 A   | 1.280e+03 Hz   | -51.300e+00 ° | 1.600e+03 Ω   | 1.000-1.250je+03 Ω   | 1.000e+03 Ω | -1.250e+03 Ω   | 780.000e-03  | -2.160e+00 dB  
5.000e+00 V | 3.900e+00 V | 3.130e-03 A   | 1.280e+03 Hz   | -51.200e+00 ° | 1.600e+03 Ω   | 1.000-1.250je+03 Ω   | 1.000e+03 Ω | -1.250e+03 Ω   | 780.000e-03  | -2.160e+00 dB  
5.000e+00 V | 3.900e+00 V | 3.130e-03 A   | 1.280e+03 Hz   | -51.200e+00 ° | 1.600e+03 Ω   | 1.000-1.240je+03 Ω   | 1.000e+03 Ω | -1.240e+03 Ω   | 779.000e-03  | -2.170e+00 dB  
5.000e+00 V | 3.890e+00 V | 3.140e-03 A   | 1.280e+03 Hz   | -51.100e+00 ° | 1.590e+03 Ω   | 1.000-1.240je+03 Ω   | 1.000e+03 Ω | -1.240e+03 Ω   | 779.000e-03  | -2.170e+00 dB  
5.000e+00 V | 3.890e+00 V | 3.140e-03 A   | 1.280e+03 Hz   | -51.100e+00 ° | 1.590e+03 Ω   | 1.000-1.240je+03 Ω   | 1.000e+03 Ω | -1.240e+03 Ω   | 778.000e-03  | -2.180e+00 dB  
5.000e+00 V | 3.890e+00 V | 3.140e-03 A   | 1.290e+03 Hz   | -51.100e+00 ° | 1.590e+03 Ω   | 1.000-1.240je+03 Ω   | 1.000e+03 Ω | -1.240e+03 Ω   | 778.000e-03  | -2.180e+00 dB  
5.000e+00 V | 3.890e+00 V | 3.150e-03 A   | 1.290e+03 Hz   | -51.000e+00 ° | 1.590e+03 Ω   | 1.000-1.240je+03 Ω   | 1.000e+03 Ω | -1.240e+03 Ω   | 777.000e-03  | -2.190e+00 dB  
5.000e+00 V | 3.880e+00 V | 3.150e-03 A   | 1.290e+03 Hz   | -51.000e+00 ° | 1.590e+03 Ω   | 1.000-1.230je+03 Ω   | 1.000e+03 Ω | -1.230e+03 Ω   | 777.000e-03  | -2.190e+00 dB  
5.000e+00 V | 3.880e+00 V | 3.150e-03 A   | 1.290e+03 Hz   | -50.900e+00 ° | 1.590e+03 Ω   | 1.000-1.230je+03 Ω   | 1.000e+03 Ω | -1.230e+03 Ω   | 776.000e-03  | -2.200e+00 dB  
5.000e+00 V | 3.880e+00 V | 3.150e-03 A   | 1.290e+03 Hz   | -50.900e+00 ° | 1.590e+03 Ω   | 1.000-1.230je+03 Ω   | 1.000e+03 Ω | -1.230e+03 Ω   | 776.000e-03  | -2.200e+00 dB  
5.000e+00 V | 3.880e+00 V | 3.160e-03 A   | 1.300e+03 Hz   | -50.800e+00 ° | 1.580e+03 Ω   | 1.000-1.230je+03 Ω   | 1.000e+03 Ω | -1.230e+03 Ω   | 775.000e-03  | -2.210e+00 dB  
5.000e+00 V | 3.870e+00 V | 3.160e-03 A   | 1.300e+03 Hz   | -50.800e+00 ° | 1.580e+03 Ω   | 1.000-1.230je+03 Ω   | 1.000e+03 Ω | -1.230e+03 Ω   | 775.000e-03  | -2.210e+00 dB  
5.000e+00 V | 3.870e+00 V | 3.160e-03 A   | 1.300e+03 Hz   | -50.800e+00 ° | 1.580e+03 Ω   | 1.000-1.220je+03 Ω   | 1.000e+03 Ω | -1.220e+03 Ω   | 774.000e-03  | -2.220e+00 dB  
5.000e+00 V | 3.870e+00 V | 3.170e-03 A   | 1.300e+03 Hz   | -50.700e+00 ° | 1.580e+03 Ω   | 1.000-1.220je+03 Ω   | 1.000e+03 Ω | -1.220e+03 Ω   | 774.000e-03  | -2.230e+00 dB  
5.000e+00 V | 3.870e+00 V | 3.170e-03 A   | 1.300e+03 Hz   | -50.700e+00 ° | 1.580e+03 Ω   | 1.000-1.220je+03 Ω   | 1.000e+03 Ω | -1.220e+03 Ω   | 774.000e-03  | -2.230e+00 dB  
5.000e+00 V | 3.870e+00 V | 3.170e-03 A   | 1.310e+03 Hz   | -50.600e+00 ° | 1.580e+03 Ω   | 1.000-1.220je+03 Ω   | 1.000e+03 Ω | -1.220e+03 Ω   | 773.000e-03  | -2.240e+00 dB  
5.000e+00 V | 3.860e+00 V | 3.170e-03 A   | 1.310e+03 Hz   | -50.600e+00 ° | 1.570e+03 Ω   | 1.000-1.220je+03 Ω   | 1.000e+03 Ω | -1.220e+03 Ω   | 773.000e-03  | -2.240e+00 dB  
5.000e+00 V | 3.860e+00 V | 3.180e-03 A   | 1.310e+03 Hz   | -50.500e+00 ° | 1.570e+03 Ω   | 1.000-1.210je+03 Ω   | 1.000e+03 Ω | -1.210e+03 Ω   | 772.000e-03  | -2.250e+00 dB  
5.000e+00 V | 3.860e+00 V | 3.180e-03 A   | 1.310e+03 Hz   | -50.500e+00 ° | 1.570e+03 Ω   | 1.000-1.210je+03 Ω   | 1.000e+03 Ω | -1.210e+03 Ω   | 772.000e-03  | -2.250e+00 dB  
5.000e+00 V | 3.860e+00 V | 3.180e-03 A   | 1.310e+03 Hz   | -50.500e+00 ° | 1.570e+03 Ω   | 1.000-1.210je+03 Ω   | 1.000e+03 Ω | -1.210e+03 Ω   | 771.000e-03  | -2.260e+00 dB  
5.000e+00 V | 3.850e+00 V | 3.190e-03 A   | 1.320e+03 Hz   | -50.400e+00 ° | 1.570e+03 Ω   | 1.000-1.210je+03 Ω   | 1.000e+03 Ω | -1.210e+03 Ω   | 771.000e-03  | -2.260e+00 dB  
5.000e+00 V | 3.850e+00 V | 3.190e-03 A   | 1.320e+03 Hz   | -50.400e+00 ° | 1.570e+03 Ω   | 1.000-1.210je+03 Ω   | 1.000e+03 Ω | -1.210e+03 Ω   | 770.000e-03  | -2.270e+00 dB  
5.000e+00 V | 3.850e+00 V | 3.190e-03 A   | 1.320e+03 Hz   | -50.300e+00 ° | 1.570e+03 Ω   | 1.000-1.210je+03 Ω   | 1.000e+03 Ω | -1.210e+03 Ω   | 770.000e-03  | -2.270e+00 dB  
5.000e+00 V | 3.850e+00 V | 3.190e-03 A   | 1.320e+03 Hz   | -50.300e+00 ° | 1.570e+03 Ω   | 1.000-1.200je+03 Ω   | 1.000e+03 Ω | -1.200e+03 Ω   | 769.000e-03  | -2.280e+00 dB  
5.000e+00 V | 3.840e+00 V | 3.200e-03 A   | 1.320e+03 Hz   | -50.200e+00 ° | 1.560e+03 Ω   | 1.000-1.200je+03 Ω   | 1.000e+03 Ω | -1.200e+03 Ω   | 769.000e-03  | -2.280e+00 dB  
5.000e+00 V | 3.840e+00 V | 3.200e-03 A   | 1.330e+03 Hz   | -50.200e+00 ° | 1.560e+03 Ω   | 1.000-1.200je+03 Ω   | 1.000e+03 Ω | -1.200e+03 Ω   | 768.000e-03  | -2.290e+00 dB  
5.000e+00 V | 3.840e+00 V | 3.200e-03 A   | 1.330e+03 Hz   | -50.200e+00 ° | 1.560e+03 Ω   | 1.000-1.200je+03 Ω   | 1.000e+03 Ω | -1.200e+03 Ω   | 768.000e-03  | -2.290e+00 dB  
5.000e+00 V | 3.840e+00 V | 3.210e-03 A   | 1.330e+03 Hz   | -50.100e+00 ° | 1.560e+03 Ω   | 1.000-1.200je+03 Ω   | 1.000e+03 Ω | -1.200e+03 Ω   | 767.000e-03  | -2.300e+00 dB  
5.000e+00 V | 3.830e+00 V | 3.210e-03 A   | 1.330e+03 Hz   | -50.100e+00 ° | 1.560e+03 Ω   | 1.000-1.190je+03 Ω   | 1.000e+03 Ω | -1.190e+03 Ω   | 767.000e-03  | -2.310e+00 dB  
5.000e+00 V | 3.830e+00 V | 3.210e-03 A   | 1.330e+03 Hz   | -50.000e+00 ° | 1.560e+03 Ω   | 1.000-1.190je+03 Ω   | 1.000e+03 Ω | -1.190e+03 Ω   | 766.000e-03  | -2.310e+00 dB  
5.000e+00 V | 3.830e+00 V | 3.210e-03 A   | 1.340e+03 Hz   | -50.000e+00 ° | 1.560e+03 Ω   | 1.000-1.190je+03 Ω   | 1.000e+03 Ω | -1.190e+03 Ω   | 766.000e-03  | -2.320e+00 dB  
5.000e+00 V | 3.830e+00 V | 3.220e-03 A   | 1.340e+03 Hz   | -49.900e+00 ° | 1.550e+03 Ω   | 1.000-1.190je+03 Ω   | 1.000e+03 Ω | -1.190e+03 Ω   | 765.000e-03  | -2.320e+00 dB  
5.000e+00 V | 3.820e+00 V | 3.220e-03 A   | 1.340e+03 Hz   | -49.900e+00 ° | 1.550e+03 Ω   | 1.000-1.190je+03 Ω   | 1.000e+03 Ω | -1.190e+03 Ω   | 765.000e-03  | -2.330e+00 dB  
5.000e+00 V | 3.820e+00 V | 3.220e-03 A   | 1.340e+03 Hz   | -49.900e+00 ° | 1.550e+03 Ω   | 1.000-1.190je+03 Ω   | 1.000e+03 Ω | -1.190e+03 Ω   | 764.000e-03  | -2.330e+00 dB  
5.000e+00 V | 3.820e+00 V | 3.230e-03 A   | 1.340e+03 Hz   | -49.800e+00 ° | 1.550e+03 Ω   | 1.000-1.180je+03 Ω   | 1.000e+03 Ω | -1.180e+03 Ω   | 764.000e-03  | -2.340e+00 dB  
5.000e+00 V | 3.820e+00 V | 3.230e-03 A   | 1.350e+03 Hz   | -49.800e+00 ° | 1.550e+03 Ω   | 1.000-1.180je+03 Ω   | 1.000e+03 Ω | -1.180e+03 Ω   | 764.000e-03  | -2.340e+00 dB  
5.000e+00 V | 3.820e+00 V | 3.230e-03 A   | 1.350e+03 Hz   | -49.700e+00 ° | 1.550e+03 Ω   | 1.000-1.180je+03 Ω   | 1.000e+03 Ω | -1.180e+03 Ω   | 763.000e-03  | -2.350e+00 dB  
5.000e+00 V | 3.810e+00 V | 3.230e-03 A   | 1.350e+03 Hz   | -49.700e+00 ° | 1.550e+03 Ω   | 1.000-1.180je+03 Ω   | 1.000e+03 Ω | -1.180e+03 Ω   | 763.000e-03  | -2.350e+00 dB  
5.000e+00 V | 3.810e+00 V | 3.240e-03 A   | 1.350e+03 Hz   | -49.700e+00 ° | 1.540e+03 Ω   | 1.000-1.180je+03 Ω   | 1.000e+03 Ω | -1.180e+03 Ω   | 762.000e-03  | -2.360e+00 dB  
5.000e+00 V | 3.810e+00 V | 3.240e-03 A   | 1.350e+03 Hz   | -49.600e+00 ° | 1.540e+03 Ω   | 1.000-1.180je+03 Ω   | 1.000e+03 Ω | -1.180e+03 Ω   | 762.000e-03  | -2.360e+00 dB  
5.000e+00 V | 3.810e+00 V | 3.240e-03 A   | 1.360e+03 Hz   | -49.600e+00 ° | 1.540e+03 Ω   | 1.000-1.170je+03 Ω   | 1.000e+03 Ω | -1.170e+03 Ω   | 761.000e-03  | -2.370e+00 dB  
5.000e+00 V | 3.800e+00 V | 3.250e-03 A   | 1.360e+03 Hz   | -49.500e+00 ° | 1.540e+03 Ω   | 1.000-1.170je+03 Ω   | 1.000e+03 Ω | -1.170e+03 Ω   | 761.000e-03  | -2.380e+00 dB  
5.000e+00 V | 3.800e+00 V | 3.250e-03 A   | 1.360e+03 Hz   | -49.500e+00 ° | 1.540e+03 Ω   | 1.000-1.170je+03 Ω   | 1.000e+03 Ω | -1.170e+03 Ω   | 760.000e-03  | -2.380e+00 dB  
5.000e+00 V | 3.800e+00 V | 3.250e-03 A   | 1.360e+03 Hz   | -49.400e+00 ° | 1.540e+03 Ω   | 1.000-1.170je+03 Ω   | 1.000e+03 Ω | -1.170e+03 Ω   | 760.000e-03  | -2.390e+00 dB  
5.000e+00 V | 3.800e+00 V | 3.250e-03 A   | 1.360e+03 Hz   | -49.400e+00 ° | 1.540e+03 Ω   | 1.000-1.170je+03 Ω   | 1.000e+03 Ω | -1.170e+03 Ω   | 759.000e-03  | -2.390e+00 dB  
5.000e+00 V | 3.790e+00 V | 3.260e-03 A   | 1.370e+03 Hz   | -49.400e+00 ° | 1.540e+03 Ω   | 1.000-1.170je+03 Ω   | 1.000e+03 Ω | -1.170e+03 Ω   | 759.000e-03  | -2.400e+00 dB  
